Training Example ID,Real/Sim Data,SceneID,Object Config,Locative Preposition,Response Score
5254,sim,7,right,right,7
5255,real,7,left,left,6
5256,sim,7,left,right,2
5257,sim,7,right,left,1
5258,sim,7,right,right,7
5259,real,7,left,left,5
5260,sim,7,left,right,3
5261,sim,7,right,left,1
5262,sim,7,right,right,7
5263,real,7,left,left,7
5264,sim,7,left,right,1
5265,sim,7,right,left,1
5266,sim,7,right,right,7
5267,real,7,left,left,7
5268,sim,7,left,right,1
5269,sim,7,right,left,1
5270,sim,7,right,right,7
5271,real,7,left,left,7
5272,sim,7,left,right,1
5273,sim,7,right,left,1
5274,sim,7,right,right,7
5275,real,7,left,left,7
5276,sim,7,left,right,1
5277,sim,7,right,left,1
5278,sim,7,right,right,7
5279,real,7,left,left,6
5280,sim,7,left,right,2
5281,sim,7,right,left,1
5282,sim,7,right,right,7
5283,real,7,left,left,7
5284,sim,7,left,right,1
5285,sim,7,right,left,1
5286,sim,7,right,right,7
5287,real,7,left,left,7
5288,sim,7,left,right,1
5289,sim,7,right,left,1
5290,sim,7,right,right,7
5291,real,7,left,left,6
5292,sim,7,left,right,2
5293,sim,7,right,left,1
5294,sim,7,right,right,7
5295,real,7,left,left,7
5296,sim,7,left,right,1
5297,sim,7,right,left,1
5298,sim,7,right,right,7
5299,real,7,left,left,6
5300,sim,7,left,right,2
5301,sim,7,right,left,1
5302,sim,7,right,right,7
5303,sim,7,left,left,5
5304,sim,7,left,right,3
5305,sim,7,right,left,1
5306,sim,7,right,right,7
5307,real,7,left,left,7
5308,sim,7,left,right,1
5309,sim,7,right,left,1
5310,sim,7,right,right,7
5311,real,7,left,left,7
5312,sim,7,left,right,1
5313,sim,7,right,left,1
5314,sim,7,right,right,7
5315,real,7,left,left,7
5316,sim,7,left,right,1
5317,sim,7,right,left,1
5318,sim,7,right,right,7
5319,real,7,left,left,7
5320,sim,7,left,right,1
5321,sim,7,right,left,1
5322,sim,7,right,right,7
5323,real,7,left,left,7
5324,sim,7,left,right,1
5325,sim,7,right,left,1
5326,sim,7,right,right,7
5327,real,7,left,left,7
5328,sim,7,left,right,1
5329,sim,7,right,left,1
5330,sim,7,right,right,7
5331,real,7,left,left,7
5332,sim,7,left,right,1
5333,sim,7,right,left,1
5334,sim,7,right,right,7
5335,real,7,left,left,7
5336,sim,7,left,right,1
5337,sim,7,right,left,1
5338,sim,7,right,right,7
5339,real,7,left,left,6
5340,sim,7,left,right,2
5341,sim,7,right,left,1
5342,sim,7,right,right,7
5343,real,7,left,left,7
5344,sim,7,left,right,1
5345,sim,7,right,left,1
5346,sim,7,right,right,7
5347,real,7,left,left,7
5348,sim,7,left,right,1
5349,sim,7,right,left,1
5350,sim,7,right,right,7
5351,real,7,left,on,1
5352,sim,7,right,on,1
5353,real,7,left,on,4
5354,sim,7,right,on,4
5355,real,7,left,on,1
5356,sim,7,right,on,1
5357,real,7,left,on,1
5358,sim,7,right,on,1
5359,real,7,left,on,1
5360,sim,7,right,on,1
5361,real,7,left,on,1
5362,sim,7,right,on,1
5363,real,7,left,on,1
5364,sim,7,right,on,1
5365,real,7,left,on,1
5366,sim,7,right,on,1
5367,real,7,left,on,1
5368,sim,7,right,on,1
5369,real,7,left,on,1
5370,sim,7,right,on,1
5371,real,7,left,on,1
5372,sim,7,right,on,1
5373,real,7,left,on,1
5374,sim,7,right,on,1
5375,real,7,left,on,1
5376,sim,7,right,on,1
5377,sim,7,left,on,1
5378,sim,7,right,on,1
5379,real,7,left,on,1
5380,sim,7,right,on,1
5381,real,7,left,on,1
5382,sim,7,right,on,1
5383,real,7,left,on,1
5384,sim,7,right,on,1
5385,real,7,left,on,1
5386,sim,7,right,on,1
5387,real,7,left,on,1
5388,sim,7,right,on,1
5389,real,7,left,on,1
5390,sim,7,right,on,1
5391,real,7,left,on,1
5392,sim,7,right,on,1
5393,real,7,left,on,1
5394,sim,7,right,on,1
5395,real,7,left,on,1
5396,sim,7,right,on,1
5397,real,7,left,on,1
5398,sim,7,right,on,1
5399,real,7,left,on,1
5400,sim,7,right,on,1
5401,real,7,left,on top,1
5402,sim,7,right,on top,1
5403,real,7,left,on top,3
5404,sim,7,right,on top,3
5405,real,7,left,on top,1
5406,sim,7,right,on top,1
5407,real,7,left,on top,1
5408,sim,7,right,on top,1
5409,real,7,left,on top,1
5410,sim,7,right,on top,1
5411,real,7,left,on top,1
5412,sim,7,right,on top,1
5413,real,7,left,on top,1
5414,sim,7,right,on top,1
5415,real,7,left,on top,1
5416,sim,7,right,on top,1
5417,real,7,left,on top,1
5418,sim,7,right,on top,1
5419,real,7,left,on top,1
5420,sim,7,right,on top,1
5421,real,7,left,on top,1
5422,sim,7,right,on top,1
5423,real,7,left,on top,1
5424,sim,7,right,on top,1
5425,real,7,left,on top,1
5426,sim,7,right,on top,1
5427,sim,7,left,on top,1
5428,sim,7,right,on top,1
5429,real,7,left,on top,1
5430,sim,7,right,on top,1
5431,real,7,left,on top,1
5432,sim,7,right,on top,1
5433,real,7,left,on top,1
5434,sim,7,right,on top,1
5435,real,7,left,on top,1
5436,sim,7,right,on top,1
5437,real,7,left,on top,1
5438,sim,7,right,on top,1
5439,real,7,left,on top,1
5440,sim,7,right,on top,1
5441,real,7,left,on top,1
5442,sim,7,right,on top,1
5443,real,7,left,on top,1
5444,sim,7,right,on top,1
5445,real,7,left,on top,1
5446,sim,7,right,on top,1
5447,real,7,left,on top,1
5448,sim,7,right,on top,1
5449,real,7,left,on top,1
5450,sim,7,right,on top,1
5451,real,7,left,over,1
5452,sim,7,right,over,1
5453,real,7,left,over,3
5454,sim,7,right,over,3
5455,real,7,left,over,1
5456,sim,7,right,over,1
5457,real,7,left,over,1
5458,sim,7,right,over,1
5459,real,7,left,over,1
5460,sim,7,right,over,1
5461,real,7,left,over,1
5462,sim,7,right,over,1
5463,real,7,left,over,1
5464,sim,7,right,over,1
5465,real,7,left,over,1
5466,sim,7,right,over,1
5467,real,7,left,over,1
5468,sim,7,right,over,1
5469,real,7,left,over,1
5470,sim,7,right,over,1
5471,real,7,left,over,1
5472,sim,7,right,over,1
5473,real,7,left,over,1
5474,sim,7,right,over,1
5475,real,7,left,over,1
5476,sim,7,right,over,1
5477,sim,7,left,over,1
5478,sim,7,right,over,1
5479,real,7,left,over,1
5480,sim,7,right,over,1
5481,real,7,left,over,1
5482,sim,7,right,over,1
5483,real,7,left,over,1
5484,sim,7,right,over,1
5485,real,7,left,over,1
5486,sim,7,right,over,1
5487,real,7,left,over,1
5488,sim,7,right,over,1
5489,real,7,left,over,1
5490,sim,7,right,over,1
5491,real,7,left,over,1
5492,sim,7,right,over,1
5493,real,7,left,over,1
5494,sim,7,right,over,1
5495,real,7,left,over,1
5496,sim,7,right,over,1
5497,real,7,left,over,1
5498,sim,7,right,over,1
5499,real,7,left,over,1
5500,sim,7,right,over,1
5501,real,7,left,near,1
5502,sim,7,right,near,1
5503,real,7,left,near,5
5504,sim,7,right,near,5
5505,real,7,left,near,1
5506,sim,7,right,near,1
5507,real,7,left,near,1
5508,sim,7,right,near,1
5509,real,7,left,near,1
5510,sim,7,right,near,1
5511,real,7,left,near,1
5512,sim,7,right,near,1
5513,real,7,left,near,1
5514,sim,7,right,near,1
5515,real,7,left,near,1
5516,sim,7,right,near,1
5517,real,7,left,near,2
5518,sim,7,right,near,2
5519,real,7,left,near,1
5520,sim,7,right,near,1
5521,real,7,left,near,1
5522,sim,7,right,near,1
5523,real,7,left,near,2
5524,sim,7,right,near,2
5525,real,7,left,near,1
5526,sim,7,right,near,1
5527,sim,7,left,near,1
5528,sim,7,right,near,1
5529,real,7,left,near,1
5530,sim,7,right,near,1
5531,real,7,left,near,1
5532,sim,7,right,near,1
5533,real,7,left,near,1
5534,sim,7,right,near,1
5535,real,7,left,near,1
5536,sim,7,right,near,1
5537,real,7,left,near,1
5538,sim,7,right,near,1
5539,real,7,left,near,1
5540,sim,7,right,near,1
5541,real,7,left,near,1
5542,sim,7,right,near,1
5543,real,7,left,near,1
5544,sim,7,right,near,1
5545,real,7,left,near,1
5546,sim,7,right,near,1
5547,real,7,left,near,2
5548,sim,7,right,near,2
5549,real,7,left,near,1
5550,sim,7,right,near,1
5551,real,7,left,next,1
5552,sim,7,right,next,1
5553,real,7,left,next,5
5554,sim,7,right,next,5
5555,real,7,left,next,2
5556,sim,7,right,next,2
5557,real,7,left,next,1
5558,sim,7,right,next,1
5559,real,7,left,next,1
5560,sim,7,right,next,1
5561,real,7,left,next,1
5562,sim,7,right,next,1
5563,real,7,left,next,3
5564,sim,7,right,next,3
5565,real,7,left,next,1
5566,sim,7,right,next,1
5567,real,7,left,next,2
5568,sim,7,right,next,2
5569,real,7,left,next,3
5570,sim,7,right,next,3
5571,real,7,left,next,3
5572,sim,7,right,next,3
5573,real,7,left,next,1
5574,sim,7,right,next,1
5575,real,7,left,next,1
5576,sim,7,right,next,1
5577,sim,7,left,next,2
5578,sim,7,right,next,2
5579,real,7,left,next,1
5580,sim,7,right,next,1
5581,real,7,left,next,1
5582,sim,7,right,next,1
5583,real,7,left,next,1
5584,sim,7,right,next,1
5585,real,7,left,next,1
5586,sim,7,right,next,1
5587,real,7,left,next,1
5588,sim,7,right,next,1
5589,real,7,left,next,1
5590,sim,7,right,next,1
5591,real,7,left,next,1
5592,sim,7,right,next,1
5593,real,7,left,next,2
5594,sim,7,right,next,2
5595,real,7,left,next,1
5596,sim,7,right,next,1
5597,real,7,left,next,1
5598,sim,7,right,next,1
5599,real,7,left,next,1
5600,sim,7,right,next,1
5601,real,8,left,above,1
5602,sim,8,left,below,1
5603,sim,8,right,above,1
5604,sim,8,right,below,1
5605,real,8,left,above,2
5606,sim,8,left,below,2
5607,sim,8,right,above,2
5608,sim,8,right,below,2
5609,real,8,left,above,1
5610,sim,8,left,below,1
5611,sim,8,right,above,1
5612,sim,8,right,below,1
5613,real,8,left,above,1
5614,sim,8,left,below,1
5615,sim,8,right,above,1
5616,sim,8,right,below,1
5617,real,8,left,above,1
5618,sim,8,left,below,1
5619,sim,8,right,above,1
5620,sim,8,right,below,1
5621,real,8,left,above,1
5622,sim,8,left,below,1
5623,sim,8,right,above,1
5624,sim,8,right,below,1
5625,real,8,left,above,1
5626,sim,8,left,below,1
5627,sim,8,right,above,1
5628,sim,8,right,below,1
5629,real,8,left,above,1
5630,sim,8,left,below,1
5631,sim,8,right,above,1
5632,sim,8,right,below,1
5633,real,8,left,above,1
5634,sim,8,left,below,1
5635,sim,8,right,above,1
5636,sim,8,right,below,1
5637,real,8,left,above,1
5638,sim,8,left,below,1
5639,sim,8,right,above,1
5640,sim,8,right,below,1
5641,real,8,left,above,2
5642,sim,8,left,below,2
5643,sim,8,right,above,2
5644,sim,8,right,below,2
5645,real,8,left,above,1
5646,sim,8,left,below,1
5647,sim,8,right,above,1
5648,sim,8,right,below,1
5649,real,8,left,above,1
5650,sim,8,left,below,1
5651,sim,8,right,above,1
5652,sim,8,right,below,1
5653,sim,8,left,above,1
5654,sim,8,left,below,1
5655,sim,8,right,above,1
5656,sim,8,right,below,1
5657,real,8,left,above,1
5658,sim,8,left,below,1
5659,sim,8,right,above,1
5660,sim,8,right,below,1
5661,real,8,left,above,1
5662,sim,8,left,below,1
5663,sim,8,right,above,1
5664,sim,8,right,below,1
5665,real,8,left,above,1
5666,sim,8,left,below,1
5667,sim,8,right,above,1
5668,sim,8,right,below,1
5669,real,8,left,above,1
5670,sim,8,left,below,1
5671,sim,8,right,above,1
5672,sim,8,right,below,1
5673,real,8,left,above,1
5674,sim,8,left,below,1
5675,sim,8,right,above,1
5676,sim,8,right,below,1
5677,real,8,left,above,1
5678,sim,8,left,below,1
5679,sim,8,right,above,1
5680,sim,8,right,below,1
5681,real,8,left,above,1
5682,sim,8,left,below,1
5683,sim,8,right,above,1
5684,sim,8,right,below,1
5685,real,8,left,above,1
5686,sim,8,left,below,1
5687,sim,8,right,above,1
5688,sim,8,right,below,1
5689,real,8,left,above,1
5690,sim,8,left,below,1
5691,sim,8,right,above,1
5692,sim,8,right,below,1
5693,real,8,left,above,1
5694,sim,8,left,below,1
5695,sim,8,right,above,1
5696,sim,8,right,below,1
5697,real,8,left,above,1
5698,sim,8,left,below,1
5699,sim,8,right,above,1
5700,sim,8,right,below,1
5701,real,8,left,against,6
5702,sim,8,right,against,6
5703,real,8,left,against,6
5704,sim,8,right,against,6
5705,real,8,left,against,3
5706,sim,8,right,against,3
5707,real,8,left,against,7
5708,sim,8,right,against,7
5709,real,8,left,against,7
5710,sim,8,right,against,7
5711,real,8,left,against,6
5712,sim,8,right,against,6
5713,real,8,left,against,7
5714,sim,8,right,against,7
5715,real,8,left,against,6
5716,sim,8,right,against,6
5717,real,8,left,against,7
5718,sim,8,right,against,7
5719,real,8,left,against,7
5720,sim,8,right,against,7
5721,real,8,left,against,2
5722,sim,8,right,against,2
5723,real,8,left,against,7
5724,sim,8,right,against,7
5725,real,8,left,against,1
5726,sim,8,right,against,1
5727,sim,8,left,against,6
5728,sim,8,right,against,6
5729,real,8,left,against,4
5730,sim,8,right,against,4
5731,real,8,left,against,7
5732,sim,8,right,against,7
5733,real,8,left,against,7
5734,sim,8,right,against,7
5735,real,8,left,against,7
5736,sim,8,right,against,7
5737,real,8,left,against,7
5738,sim,8,right,against,7
5739,real,8,left,against,7
5740,sim,8,right,against,7
5741,real,8,left,against,1
5742,sim,8,right,against,1
5743,real,8,left,against,7
5744,sim,8,right,against,7
5745,real,8,left,against,7
5746,sim,8,right,against,7
5747,real,8,left,against,6
5748,sim,8,right,against,6
5749,real,8,left,against,5
5750,sim,8,right,against,5
5801,real,8,left,beside,6
5802,sim,8,right,beside,6
5803,real,8,left,beside,5
5804,sim,8,right,beside,5
5805,real,8,left,beside,5
5806,sim,8,right,beside,5
5807,real,8,left,beside,7
5808,sim,8,right,beside,7
5809,real,8,left,beside,6
5810,sim,8,right,beside,6
5811,real,8,left,beside,6
5812,sim,8,right,beside,6
5813,real,8,left,beside,7
5814,sim,8,right,beside,7
5815,real,8,left,beside,4
5816,sim,8,right,beside,4
5817,real,8,left,beside,7
5818,sim,8,right,beside,7
5819,real,8,left,beside,7
5820,sim,8,right,beside,7
5821,real,8,left,beside,6
5822,sim,8,right,beside,6
5823,real,8,left,beside,7
5824,sim,8,right,beside,7
5825,real,8,left,beside,6
5826,sim,8,right,beside,6
5827,sim,8,left,beside,7
5828,sim,8,right,beside,7
5829,real,8,left,beside,7
5830,sim,8,right,beside,7
5831,real,8,left,beside,6
5832,sim,8,right,beside,6
5833,real,8,left,beside,7
5834,sim,8,right,beside,7
5835,real,8,left,beside,1
5836,sim,8,right,beside,1
5837,real,8,left,beside,7
5838,sim,8,right,beside,7
5839,real,8,left,beside,7
5840,sim,8,right,beside,7
5841,real,8,left,beside,6
5842,sim,8,right,beside,6
5843,real,8,left,beside,6
5844,sim,8,right,beside,6
5845,real,8,left,beside,5
5846,sim,8,right,beside,5
5847,real,8,left,beside,6
5848,sim,8,right,beside,6
5849,real,8,left,beside,5
5850,sim,8,right,beside,5
5851,real,8,left,close,5
5852,sim,8,right,close,5
5853,real,8,left,close,5
5854,sim,8,right,close,5
5855,real,8,left,close,7
5856,sim,8,right,close,7
5857,real,8,left,close,7
5858,sim,8,right,close,7
5859,real,8,left,close,6
5860,sim,8,right,close,6
5861,real,8,left,close,6
5862,sim,8,right,close,6
5863,real,8,left,close,5
5864,sim,8,right,close,5
5865,real,8,left,close,4
5866,sim,8,right,close,4
5867,real,8,left,close,7
5868,sim,8,right,close,7
5869,real,8,left,close,6
5870,sim,8,right,close,6
5871,real,8,left,close,3
5872,sim,8,right,close,3
5873,real,8,left,close,7
5874,sim,8,right,close,7
5875,real,8,left,close,1
5876,sim,8,right,close,1
5877,sim,8,left,close,7
5878,sim,8,right,close,7
5879,real,8,left,close,1
5880,sim,8,right,close,1
5881,real,8,left,close,6
5882,sim,8,right,close,6
5883,real,8,left,close,7
5884,sim,8,right,close,7
5885,real,8,left,close,7
5886,sim,8,right,close,7
5887,real,8,left,close,7
5888,sim,8,right,close,7
5889,real,8,left,close,7
5890,sim,8,right,close,7
5891,real,8,left,close,7
5892,sim,8,right,close,7
5893,real,8,left,close,6
5894,sim,8,right,close,6
5895,real,8,left,close,5
5896,sim,8,right,close,5
5897,real,8,left,close,4
5898,sim,8,right,close,4
5899,real,8,left,close,5
5900,sim,8,right,close,5
5901,real,8,left,front,1
5902,sim,8,left,behind,1
5903,sim,8,right,front,1
5904,sim,8,right,behind,1
5905,real,8,left,front,2
5906,sim,8,left,behind,2
5907,sim,8,right,front,2
5908,sim,8,right,behind,2
5909,real,8,left,front,1
5910,sim,8,left,behind,1
5911,sim,8,right,front,1
5912,sim,8,right,behind,1
5913,real,8,left,front,1
5914,sim,8,left,behind,1
5915,sim,8,right,front,1
5916,sim,8,right,behind,1
5917,real,8,left,front,1
5918,sim,8,left,behind,1
5919,sim,8,right,front,1
5920,sim,8,right,behind,1
5921,real,8,left,front,1
5922,sim,8,left,behind,1
5923,sim,8,right,front,1
5924,sim,8,right,behind,1
5925,real,8,left,front,1
5926,sim,8,left,behind,1
5927,sim,8,right,front,1
5928,sim,8,right,behind,1
5929,real,8,left,front,1
5930,sim,8,left,behind,1
5931,sim,8,right,front,1
5932,sim,8,right,behind,1
5933,real,8,left,front,1
5934,sim,8,left,behind,1
5935,sim,8,right,front,1
5936,sim,8,right,behind,1
5937,real,8,left,front,1
5938,sim,8,left,behind,1
5939,sim,8,right,front,1
5940,sim,8,right,behind,1
5941,real,8,left,front,3
5942,sim,8,left,behind,3
5943,sim,8,right,front,3
5944,sim,8,right,behind,3
5945,real,8,left,front,1
5946,sim,8,left,behind,1
5947,sim,8,right,front,1
5948,sim,8,right,behind,1
5949,real,8,left,front,1
5950,sim,8,left,behind,1
5951,sim,8,right,front,1
5952,sim,8,right,behind,1
5953,sim,8,left,front,1
5954,sim,8,left,behind,1
5955,sim,8,right,front,1
5956,sim,8,right,behind,1
5957,real,8,left,front,1
5958,sim,8,left,behind,1
5959,sim,8,right,front,1
5960,sim,8,right,behind,1
5961,real,8,left,front,1
5962,sim,8,left,behind,1
5963,sim,8,right,front,1
5964,sim,8,right,behind,1
5965,real,8,left,front,1
5966,sim,8,left,behind,1
5967,sim,8,right,front,1
5968,sim,8,right,behind,1
5969,real,8,left,front,1
5970,sim,8,left,behind,1
5971,sim,8,right,front,1
5972,sim,8,right,behind,1
5973,real,8,left,front,1
5974,sim,8,left,behind,1
5975,sim,8,right,front,1
5976,sim,8,right,behind,1
5977,real,8,left,front,1
5978,sim,8,left,behind,1
5979,sim,8,right,front,1
5980,sim,8,right,behind,1
5981,real,8,left,front,1
5982,sim,8,left,behind,1
5983,sim,8,right,front,1
5984,sim,8,right,behind,1
5985,real,8,left,front,1
5986,sim,8,left,behind,1
5987,sim,8,right,front,1
5988,sim,8,right,behind,1
5989,real,8,left,front,2
5990,sim,8,left,behind,2
5991,sim,8,right,front,2
5992,sim,8,right,behind,2
5993,real,8,left,front,1
5994,sim,8,left,behind,1
5995,sim,8,right,front,1
5996,sim,8,right,behind,1
5997,real,8,left,front,1
5998,sim,8,left,behind,1
5999,sim,8,right,front,1
6000,sim,8,right,behind,1
6051,real,8,left,left,7
6052,sim,8,left,right,1
6053,sim,8,right,left,1
6054,sim,8,right,right,7
6055,real,8,left,left,5
6056,sim,8,left,right,3
6057,sim,8,right,left,1
6058,sim,8,right,right,7
6059,real,8,left,left,6
6060,sim,8,left,right,2
6061,sim,8,right,left,1
6062,sim,8,right,right,7
6063,real,8,left,left,7
6064,sim,8,left,right,1
6065,sim,8,right,left,1
6066,sim,8,right,right,7
6067,real,8,left,left,7
6068,sim,8,left,right,1
6069,sim,8,right,left,1
6070,sim,8,right,right,7
6071,real,8,left,left,7
6072,sim,8,left,right,1
6073,sim,8,right,left,1
6074,sim,8,right,right,7
6075,real,8,left,left,7
6076,sim,8,left,right,1
6077,sim,8,right,left,1
6078,sim,8,right,right,7
6079,real,8,left,left,6
6080,sim,8,left,right,2
6081,sim,8,right,left,1
6082,sim,8,right,right,7
6083,real,8,left,left,7
6084,sim,8,left,right,1
6085,sim,8,right,left,1
6086,sim,8,right,right,7
6087,real,8,left,left,7
6088,sim,8,left,right,1
6089,sim,8,right,left,1
6090,sim,8,right,right,7
6091,real,8,left,left,6
6092,sim,8,left,right,2
6093,sim,8,right,left,1
6094,sim,8,right,right,7
6095,real,8,left,left,7
6096,sim,8,left,right,1
6097,sim,8,right,left,1
6098,sim,8,right,right,7
6099,real,8,left,left,1
6100,sim,8,left,right,7
6101,sim,8,right,left,1
6102,sim,8,right,right,7
6103,sim,8,left,left,7
6104,sim,8,left,right,1
6105,sim,8,right,left,1
6106,sim,8,right,right,7
6107,real,8,left,left,7
6108,sim,8,left,right,1
6109,sim,8,right,left,1
6110,sim,8,right,right,7
6111,real,8,left,left,7
6112,sim,8,left,right,1
6113,sim,8,right,left,1
6114,sim,8,right,right,7
6115,real,8,left,left,7
6116,sim,8,left,right,1
6117,sim,8,right,left,1
6118,sim,8,right,right,7
6119,real,8,left,left,7
6120,sim,8,left,right,1
6121,sim,8,right,left,1
6122,sim,8,right,right,7
6123,real,8,left,left,7
6124,sim,8,left,right,1
6125,sim,8,right,left,1
6126,sim,8,right,right,7
6127,real,8,left,left,7
6128,sim,8,left,right,1
6129,sim,8,right,left,1
6130,sim,8,right,right,7
6131,real,8,left,left,6
6132,sim,8,left,right,2
6133,sim,8,right,left,1
6134,sim,8,right,right,7
6135,real,8,left,left,7
6136,sim,8,left,right,1
6137,sim,8,right,left,1
6138,sim,8,right,right,7
6139,real,8,left,left,4
6140,sim,8,left,right,4
6141,sim,8,right,left,1
6142,sim,8,right,right,7
6143,real,8,left,left,6
6144,sim,8,left,right,2
6145,sim,8,right,left,1
6146,sim,8,right,right,7
6147,real,8,left,left,5
6148,sim,8,left,right,3
6149,sim,8,right,left,1
6150,sim,8,right,right,7
6151,real,8,left,on,5
6152,sim,8,right,on,5
6153,real,8,left,on,3
6154,sim,8,right,on,3
6155,real,8,left,on,1
6156,sim,8,right,on,1
6157,real,8,left,on,1
6158,sim,8,right,on,1
6159,real,8,left,on,1
6160,sim,8,right,on,1
